task,model_type,model_name,noise_type,evaluation_scope,id,true_label,pred_label,severity,changed_token_ratio,subword_delta,subword_inflation_ratio,original_text,noisy_text,text
topic,baseline,tfidf_word_svm,no_accent,full,test_1594,lecturer,others,high,0.8888888888888888,7.0,1.7777777777777777,truyền đạt được nhiều kiến thức tổng quát .,truyen dat duoc nhieu kien thuc tong quat .,truyen dat duoc nhieu kien thuc tong quat .
topic,baseline,tfidf_word_svm,no_accent,changed_only,test_1594,lecturer,others,high,0.8888888888888888,7.0,1.7777777777777777,truyền đạt được nhiều kiến thức tổng quát .,truyen dat duoc nhieu kien thuc tong quat .,truyen dat duoc nhieu kien thuc tong quat .
sentiment,phobert,phobert_base,no_accent,full,test_1594,positive,neutral,high,0.8888888888888888,7.0,1.7777777777777777,truyền đạt được nhiều kiến thức tổng quát .,truyen dat duoc nhieu kien thuc tong quat .,truyen dat duoc nhieu kien thuc tong quat .
sentiment,phobert,phobert_base,no_accent,changed_only,test_1594,positive,neutral,high,0.8888888888888888,7.0,1.7777777777777777,truyền đạt được nhiều kiến thức tổng quát .,truyen dat duoc nhieu kien thuc tong quat .,truyen dat duoc nhieu kien thuc tong quat .
topic,phobert,phobert_base,no_accent,full,test_1594,lecturer,others,high,0.8888888888888888,7.0,1.7777777777777777,truyền đạt được nhiều kiến thức tổng quát .,truyen dat duoc nhieu kien thuc tong quat .,truyen dat duoc nhieu kien thuc tong quat .
topic,phobert,phobert_base,no_accent,changed_only,test_1594,lecturer,others,high,0.8888888888888888,7.0,1.7777777777777777,truyền đạt được nhiều kiến thức tổng quát .,truyen dat duoc nhieu kien thuc tong quat .,truyen dat duoc nhieu kien thuc tong quat .
sentiment,baseline,tfidf_char_svm,no_accent,full,test_1308,neutral,positive,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
sentiment,baseline,tfidf_char_svm,no_accent,full,test_1820,positive,neutral,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
sentiment,baseline,tfidf_char_svm,no_accent,changed_only,test_1308,neutral,positive,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
sentiment,baseline,tfidf_char_svm,no_accent,changed_only,test_1820,positive,neutral,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
sentiment,baseline,tfidf_word_svm,no_accent,full,test_919,positive,neutral,high,0.75,3.0,1.75,truyền đạt tốt .,truyen dat tot .,truyen dat tot .
sentiment,baseline,tfidf_word_svm,no_accent,full,test_1820,positive,neutral,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
sentiment,baseline,tfidf_word_svm,no_accent,full,test_2498,positive,neutral,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
sentiment,baseline,tfidf_word_svm,no_accent,changed_only,test_919,positive,neutral,high,0.75,3.0,1.75,truyền đạt tốt .,truyen dat tot .,truyen dat tot .
sentiment,baseline,tfidf_word_svm,no_accent,changed_only,test_1820,positive,neutral,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
sentiment,baseline,tfidf_word_svm,no_accent,changed_only,test_2498,positive,neutral,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
topic,baseline,tfidf_char_svm,no_accent,full,test_1308,lecturer,others,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
topic,baseline,tfidf_char_svm,no_accent,full,test_1820,training_program,others,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
topic,baseline,tfidf_char_svm,no_accent,full,test_2498,training_program,others,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
topic,baseline,tfidf_char_svm,no_accent,changed_only,test_1308,lecturer,others,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
topic,baseline,tfidf_char_svm,no_accent,changed_only,test_1820,training_program,others,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
topic,baseline,tfidf_char_svm,no_accent,changed_only,test_2498,training_program,others,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
topic,baseline,tfidf_word_svm,no_accent,full,test_919,lecturer,others,high,0.75,3.0,1.75,truyền đạt tốt .,truyen dat tot .,truyen dat tot .
topic,baseline,tfidf_word_svm,no_accent,full,test_1308,lecturer,others,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
topic,baseline,tfidf_word_svm,no_accent,full,test_1820,training_program,others,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
topic,baseline,tfidf_word_svm,no_accent,full,test_2498,training_program,others,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
topic,baseline,tfidf_word_svm,no_accent,changed_only,test_919,lecturer,others,high,0.75,3.0,1.75,truyền đạt tốt .,truyen dat tot .,truyen dat tot .
topic,baseline,tfidf_word_svm,no_accent,changed_only,test_1308,lecturer,others,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
topic,baseline,tfidf_word_svm,no_accent,changed_only,test_1820,training_program,others,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
topic,baseline,tfidf_word_svm,no_accent,changed_only,test_2498,training_program,others,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
sentiment,phobert,phobert_base,no_accent,full,test_919,positive,neutral,high,0.75,3.0,1.75,truyền đạt tốt .,truyen dat tot .,truyen dat tot .
sentiment,phobert,phobert_base,no_accent,full,test_1820,positive,neutral,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
sentiment,phobert,phobert_base,no_accent,full,test_2498,positive,neutral,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
sentiment,phobert,phobert_base,no_accent,changed_only,test_919,positive,neutral,high,0.75,3.0,1.75,truyền đạt tốt .,truyen dat tot .,truyen dat tot .
sentiment,phobert,phobert_base,no_accent,changed_only,test_1820,positive,neutral,high,0.75,3.0,1.75,luyện tập tốt .,luyen tap tot .,luyen tap tot .
sentiment,phobert,phobert_base,no_accent,changed_only,test_2498,positive,neutral,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
topic,phobert,phobert_base,no_accent,full,test_1308,lecturer,others,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
topic,phobert,phobert_base,no_accent,full,test_2498,training_program,others,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
topic,phobert,phobert_base,no_accent,changed_only,test_1308,lecturer,others,high,0.75,3.0,1.75,cách truyền đạt .,cach truyen dat .,cach truyen dat .
topic,phobert,phobert_base,no_accent,changed_only,test_2498,training_program,others,high,0.75,3.0,1.75,thực tiễn tốt .,thuc tien tot .,thuc tien tot .
sentiment,baseline,tfidf_word_svm,mixed_noise,full,test_2563,positive,neutral,high,0.5,3.0,1.75,luôn đúng giờ .,lun đúnggg giờ .,lun đúnggg giờ .
sentiment,baseline,tfidf_word_svm,mixed_noise,changed_only,test_2563,positive,neutral,high,0.5,3.0,1.75,luôn đúng giờ .,lun đúnggg giờ .,lun đúnggg giờ .
topic,baseline,tfidf_char_svm,mixed_noise,full,test_546,lecturer,others,high,0.5,3.0,1.75,cô rất xinh .,cô r xinhhh .,cô r xinhhh .
topic,baseline,tfidf_char_svm,mixed_noise,changed_only,test_546,lecturer,others,high,0.5,3.0,1.75,cô rất xinh .,cô r xinhhh .,cô r xinhhh .
sentiment,phobert,phobert_base,mixed_noise,full,test_546,positive,neutral,high,0.5,3.0,1.75,cô rất xinh .,cô r xinhhh .,cô r xinhhh .
sentiment,phobert,phobert_base,mixed_noise,full,test_2563,positive,neutral,high,0.5,3.0,1.75,luôn đúng giờ .,lun đúnggg giờ .,lun đúnggg giờ .
sentiment,phobert,phobert_base,mixed_noise,changed_only,test_546,positive,neutral,high,0.5,3.0,1.75,cô rất xinh .,cô r xinhhh .,cô r xinhhh .
sentiment,phobert,phobert_base,mixed_noise,changed_only,test_2563,positive,neutral,high,0.5,3.0,1.75,luôn đúng giờ .,lun đúnggg giờ .,lun đúnggg giờ .
sentiment,baseline,tfidf_word_svm,elongation,full,test_106,positive,negative,medium,0.25,3.0,1.75,quá nhiệt tình .,quá nhiệt tìnhhh .,quá nhiệt tìnhhh .
sentiment,baseline,tfidf_word_svm,elongation,full,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
sentiment,baseline,tfidf_word_svm,elongation,changed_only,test_106,positive,negative,medium,0.25,3.0,1.75,quá nhiệt tình .,quá nhiệt tìnhhh .,quá nhiệt tìnhhh .
sentiment,baseline,tfidf_word_svm,elongation,changed_only,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
sentiment,baseline,tfidf_word_svm,mixed_noise,full,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
sentiment,baseline,tfidf_word_svm,mixed_noise,changed_only,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,baseline,tfidf_char_svm,elongation,full,test_399,training_program,others,medium,0.25,3.0,1.75,làm việc nhóm .,làm việc nhómmm .,làm việc nhómmm .
topic,baseline,tfidf_char_svm,elongation,full,test_546,lecturer,others,medium,0.25,3.0,1.75,cô rất xinh .,cô rất xinhhh .,cô rất xinhhh .
topic,baseline,tfidf_char_svm,elongation,full,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,baseline,tfidf_char_svm,elongation,full,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,baseline,tfidf_char_svm,elongation,full,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_char_svm,elongation,full,test_2778,others,lecturer,medium,0.25,3.0,1.75,bơi rất vui .,bơi rấttt vui .,bơi rấttt vui .
topic,baseline,tfidf_char_svm,elongation,changed_only,test_399,training_program,others,medium,0.25,3.0,1.75,làm việc nhóm .,làm việc nhómmm .,làm việc nhómmm .
topic,baseline,tfidf_char_svm,elongation,changed_only,test_546,lecturer,others,medium,0.25,3.0,1.75,cô rất xinh .,cô rất xinhhh .,cô rất xinhhh .
topic,baseline,tfidf_char_svm,elongation,changed_only,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,baseline,tfidf_char_svm,elongation,changed_only,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,baseline,tfidf_char_svm,elongation,changed_only,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_char_svm,elongation,changed_only,test_2778,others,lecturer,medium,0.25,3.0,1.75,bơi rất vui .,bơi rấttt vui .,bơi rấttt vui .
topic,baseline,tfidf_char_svm,mixed_noise,full,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,baseline,tfidf_char_svm,mixed_noise,full,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,baseline,tfidf_char_svm,mixed_noise,full,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_char_svm,mixed_noise,changed_only,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,baseline,tfidf_char_svm,mixed_noise,changed_only,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,baseline,tfidf_char_svm,mixed_noise,changed_only,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_word_svm,elongation,full,test_520,lecturer,training_program,medium,0.25,3.0,1.75,có nhiệt huyết .,có nhiệt huyếttt .,có nhiệt huyếttt .
topic,baseline,tfidf_word_svm,elongation,full,test_570,training_program,lecturer,medium,0.25,3.0,1.75,slide chi tiết .,slideee chi tiết .,slideee chi tiết .
topic,baseline,tfidf_word_svm,elongation,full,test_1316,others,training_program,medium,0.25,3.0,1.75,học không hiểu .,học không hiểuuu .,học không hiểuuu .
topic,baseline,tfidf_word_svm,elongation,full,test_2030,lecturer,others,medium,0.25,3.0,1.75,dạy rất tốt .,dạyyy rất tốt .,dạyyy rất tốt .
topic,baseline,tfidf_word_svm,elongation,full,test_2712,others,training_program,medium,0.25,3.0,1.75,chép bài nhiều .,chéppp bài nhiều .,chéppp bài nhiều .
topic,baseline,tfidf_word_svm,elongation,full,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_word_svm,elongation,full,test_2778,others,lecturer,medium,0.25,3.0,1.75,bơi rất vui .,bơi rấttt vui .,bơi rấttt vui .
topic,baseline,tfidf_word_svm,elongation,full,test_2984,others,lecturer,medium,0.25,3.0,1.75,hoạt động nhóm .,hoạt động nhómmm .,hoạt động nhómmm .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_520,lecturer,training_program,medium,0.25,3.0,1.75,có nhiệt huyết .,có nhiệt huyếttt .,có nhiệt huyếttt .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_570,training_program,lecturer,medium,0.25,3.0,1.75,slide chi tiết .,slideee chi tiết .,slideee chi tiết .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_1316,others,training_program,medium,0.25,3.0,1.75,học không hiểu .,học không hiểuuu .,học không hiểuuu .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_2030,lecturer,others,medium,0.25,3.0,1.75,dạy rất tốt .,dạyyy rất tốt .,dạyyy rất tốt .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_2712,others,training_program,medium,0.25,3.0,1.75,chép bài nhiều .,chéppp bài nhiều .,chéppp bài nhiều .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_2778,others,lecturer,medium,0.25,3.0,1.75,bơi rất vui .,bơi rấttt vui .,bơi rấttt vui .
topic,baseline,tfidf_word_svm,elongation,changed_only,test_2984,others,lecturer,medium,0.25,3.0,1.75,hoạt động nhóm .,hoạt động nhómmm .,hoạt động nhómmm .
topic,baseline,tfidf_word_svm,mixed_noise,full,test_1906,lecturer,training_program,medium,0.25,3.0,1.75,dạy đầy đủ .,dạyyy đầy đủ .,dạyyy đầy đủ .
topic,baseline,tfidf_word_svm,mixed_noise,full,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_word_svm,mixed_noise,full,test_2862,lecturer,others,medium,0.25,3.0,1.75,dạy kỹ càng .,dạyyy kỹ càng .,dạyyy kỹ càng .
topic,baseline,tfidf_word_svm,mixed_noise,changed_only,test_1906,lecturer,training_program,medium,0.25,3.0,1.75,dạy đầy đủ .,dạyyy đầy đủ .,dạyyy đầy đủ .
topic,baseline,tfidf_word_svm,mixed_noise,changed_only,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,baseline,tfidf_word_svm,mixed_noise,changed_only,test_2862,lecturer,others,medium,0.25,3.0,1.75,dạy kỹ càng .,dạyyy kỹ càng .,dạyyy kỹ càng .
sentiment,phobert,phobert_base,elongation,full,test_106,positive,negative,medium,0.25,3.0,1.75,quá nhiệt tình .,quá nhiệt tìnhhh .,quá nhiệt tìnhhh .
sentiment,phobert,phobert_base,elongation,full,test_399,neutral,negative,medium,0.25,3.0,1.75,làm việc nhóm .,làm việc nhómmm .,làm việc nhómmm .
sentiment,phobert,phobert_base,elongation,full,test_2273,neutral,positive,medium,0.25,3.0,1.75,thầy dạy ổn .,thầyyy dạy ổn .,thầyyy dạy ổn .
sentiment,phobert,phobert_base,elongation,full,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
sentiment,phobert,phobert_base,elongation,changed_only,test_106,positive,negative,medium,0.25,3.0,1.75,quá nhiệt tình .,quá nhiệt tìnhhh .,quá nhiệt tìnhhh .
sentiment,phobert,phobert_base,elongation,changed_only,test_399,neutral,negative,medium,0.25,3.0,1.75,làm việc nhóm .,làm việc nhómmm .,làm việc nhómmm .
sentiment,phobert,phobert_base,elongation,changed_only,test_2273,neutral,positive,medium,0.25,3.0,1.75,thầy dạy ổn .,thầyyy dạy ổn .,thầyyy dạy ổn .
sentiment,phobert,phobert_base,elongation,changed_only,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
sentiment,phobert,phobert_base,mixed_noise,full,test_2273,neutral,positive,medium,0.25,3.0,1.75,thầy dạy ổn .,thầy dạyyy ổn .,thầy dạyyy ổn .
sentiment,phobert,phobert_base,mixed_noise,full,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
sentiment,phobert,phobert_base,mixed_noise,changed_only,test_2273,neutral,positive,medium,0.25,3.0,1.75,thầy dạy ổn .,thầy dạyyy ổn .,thầy dạyyy ổn .
sentiment,phobert,phobert_base,mixed_noise,changed_only,test_2283,negative,positive,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,phobert,phobert_base,elongation,full,test_399,training_program,others,medium,0.25,3.0,1.75,làm việc nhóm .,làm việc nhómmm .,làm việc nhómmm .
topic,phobert,phobert_base,elongation,full,test_570,training_program,lecturer,medium,0.25,3.0,1.75,slide chi tiết .,slideee chi tiết .,slideee chi tiết .
topic,phobert,phobert_base,elongation,full,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,phobert,phobert_base,elongation,full,test_1316,others,lecturer,medium,0.25,3.0,1.75,học không hiểu .,học không hiểuuu .,học không hiểuuu .
topic,phobert,phobert_base,elongation,full,test_1370,others,lecturer,medium,0.25,3.0,1.75,khá dễ hiểu .,khá dễ hiểuuu .,khá dễ hiểuuu .
topic,phobert,phobert_base,elongation,full,test_2030,lecturer,training_program,medium,0.25,3.0,1.75,dạy rất tốt .,dạyyy rất tốt .,dạyyy rất tốt .
topic,phobert,phobert_base,elongation,full,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,phobert,phobert_base,elongation,full,test_2712,others,lecturer,medium,0.25,3.0,1.75,chép bài nhiều .,chéppp bài nhiều .,chéppp bài nhiều .
topic,phobert,phobert_base,elongation,full,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,phobert,phobert_base,elongation,full,test_2778,others,lecturer,medium,0.25,3.0,1.75,bơi rất vui .,bơi rấttt vui .,bơi rấttt vui .
topic,phobert,phobert_base,elongation,full,test_2984,others,lecturer,medium,0.25,3.0,1.75,hoạt động nhóm .,hoạt động nhómmm .,hoạt động nhómmm .
topic,phobert,phobert_base,elongation,changed_only,test_399,training_program,others,medium,0.25,3.0,1.75,làm việc nhóm .,làm việc nhómmm .,làm việc nhómmm .
topic,phobert,phobert_base,elongation,changed_only,test_570,training_program,lecturer,medium,0.25,3.0,1.75,slide chi tiết .,slideee chi tiết .,slideee chi tiết .
topic,phobert,phobert_base,elongation,changed_only,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,phobert,phobert_base,elongation,changed_only,test_1316,others,lecturer,medium,0.25,3.0,1.75,học không hiểu .,học không hiểuuu .,học không hiểuuu .
topic,phobert,phobert_base,elongation,changed_only,test_1370,others,lecturer,medium,0.25,3.0,1.75,khá dễ hiểu .,khá dễ hiểuuu .,khá dễ hiểuuu .
topic,phobert,phobert_base,elongation,changed_only,test_2030,lecturer,training_program,medium,0.25,3.0,1.75,dạy rất tốt .,dạyyy rất tốt .,dạyyy rất tốt .
topic,phobert,phobert_base,elongation,changed_only,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,phobert,phobert_base,elongation,changed_only,test_2712,others,lecturer,medium,0.25,3.0,1.75,chép bài nhiều .,chéppp bài nhiều .,chéppp bài nhiều .
topic,phobert,phobert_base,elongation,changed_only,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,phobert,phobert_base,elongation,changed_only,test_2778,others,lecturer,medium,0.25,3.0,1.75,bơi rất vui .,bơi rấttt vui .,bơi rấttt vui .
topic,phobert,phobert_base,elongation,changed_only,test_2984,others,lecturer,medium,0.25,3.0,1.75,hoạt động nhóm .,hoạt động nhómmm .,hoạt động nhómmm .
topic,phobert,phobert_base,mixed_noise,full,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,phobert,phobert_base,mixed_noise,full,test_1906,lecturer,training_program,medium,0.25,3.0,1.75,dạy đầy đủ .,dạyyy đầy đủ .,dạyyy đầy đủ .
topic,phobert,phobert_base,mixed_noise,full,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,phobert,phobert_base,mixed_noise,full,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
topic,phobert,phobert_base,mixed_noise,changed_only,test_1006,others,lecturer,medium,0.25,3.0,1.75,tình huống hay .,tìnhhh huống hay .,tìnhhh huống hay .
topic,phobert,phobert_base,mixed_noise,changed_only,test_1906,lecturer,training_program,medium,0.25,3.0,1.75,dạy đầy đủ .,dạyyy đầy đủ .,dạyyy đầy đủ .
topic,phobert,phobert_base,mixed_noise,changed_only,test_2283,training_program,others,medium,0.25,3.0,1.75,yêu cầu cao .,yêu cầuuu cao .,yêu cầuuu cao .
topic,phobert,phobert_base,mixed_noise,changed_only,test_2758,others,lecturer,medium,0.25,3.0,1.75,khá nhiệt tình .,khá nhiệt tìnhhh .,khá nhiệt tìnhhh .
sentiment,baseline,tfidf_char_svm,no_accent,full,test_351,positive,neutral,high,0.8571428571428571,5.0,1.7142857142857142,truyền đạt kiến thức hiệu quả .,truyen dat kien thuc hieu qua .,truyen dat kien thuc hieu qua .
sentiment,baseline,tfidf_char_svm,no_accent,changed_only,test_351,positive,neutral,high,0.8571428571428571,5.0,1.7142857142857142,truyền đạt kiến thức hiệu quả .,truyen dat kien thuc hieu qua .,truyen dat kien thuc hieu qua .
sentiment,baseline,tfidf_word_svm,no_accent,full,test_351,positive,negative,high,0.8571428571428571,5.0,1.7142857142857142,truyền đạt kiến thức hiệu quả .,truyen dat kien thuc hieu qua .,truyen dat kien thuc hieu qua .
sentiment,baseline,tfidf_word_svm,no_accent,changed_only,test_351,positive,negative,high,0.8571428571428571,5.0,1.7142857142857142,truyền đạt kiến thức hiệu quả .,truyen dat kien thuc hieu qua .,truyen dat kien thuc hieu qua .
sentiment,phobert,phobert_base,no_accent,full,test_351,positive,neutral,high,0.8571428571428571,5.0,1.7142857142857142,truyền đạt kiến thức hiệu quả .,truyen dat kien thuc hieu qua .,truyen dat kien thuc hieu qua .
sentiment,phobert,phobert_base,no_accent,changed_only,test_351,positive,neutral,high,0.8571428571428571,5.0,1.7142857142857142,truyền đạt kiến thức hiệu quả .,truyen dat kien thuc hieu qua .,truyen dat kien thuc hieu qua .
sentiment,baseline,tfidf_char_svm,no_accent,full,test_2971,positive,negative,high,0.8888888888888888,6.0,1.6666666666666667,giáo viên truyền đạt kiến thức dễ hiểu .,giao vien truyen dat kien thuc de hieu .,giao vien truyen dat kien thuc de hieu .
sentiment,baseline,tfidf_char_svm,no_accent,changed_only,test_2971,positive,negative,high,0.8888888888888888,6.0,1.6666666666666667,giáo viên truyền đạt kiến thức dễ hiểu .,giao vien truyen dat kien thuc de hieu .,giao vien truyen dat kien thuc de hieu .
sentiment,baseline,tfidf_word_svm,no_accent,full,test_2971,positive,negative,high,0.8888888888888888,6.0,1.6666666666666667,giáo viên truyền đạt kiến thức dễ hiểu .,giao vien truyen dat kien thuc de hieu .,giao vien truyen dat kien thuc de hieu .
sentiment,baseline,tfidf_word_svm,no_accent,changed_only,test_2971,positive,negative,high,0.8888888888888888,6.0,1.6666666666666667,giáo viên truyền đạt kiến thức dễ hiểu .,giao vien truyen dat kien thuc de hieu .,giao vien truyen dat kien thuc de hieu .
sentiment,phobert,phobert_base,no_accent,full,test_2971,positive,neutral,high,0.8888888888888888,6.0,1.6666666666666667,giáo viên truyền đạt kiến thức dễ hiểu .,giao vien truyen dat kien thuc de hieu .,giao vien truyen dat kien thuc de hieu .
sentiment,phobert,phobert_base,no_accent,changed_only,test_2971,positive,neutral,high,0.8888888888888888,6.0,1.6666666666666667,giáo viên truyền đạt kiến thức dễ hiểu .,giao vien truyen dat kien thuc de hieu .,giao vien truyen dat kien thuc de hieu .
